Date of Stop ,Time Of Stop ,Race,Sex,Age,ReasonForStop,ResultsOfSearch,ResultOfStop,Location of Stop ,District
02-NOV-16,1731,O,M,59,1,1,2,UNION & COLUMBUS,A
02-NOV-16,1731,W,M,26,1,1,2,CYRIL MAGNIN & MARKET ,J
02-NOV-16,1740,B,M,40,8,1,5,1750 DIVISADERO,E
02-NOV-16,1741,W,F,26,1,1,2,UNION & COLUMBUS,A
02-NOV-16,1747,W,M,61,1,1,2,UNION & COLUMBUS,A
02-NOV-16,1750,W,M,39,1,1,2,FREDERICK ST &  ARGUELLO ST ,F
02-NOV-16,1754,O,M,27,1,1,2,BROADWAY ST & VAN NESS AVE,E
02-NOV-16,1755,A,M,46,1,1,2,535 MISSION ST,B
02-NOV-16,1757,H,M,30,1,1,2,17TH & ORD ST,F
02-NOV-16,1800,O,M,52,1,1,2,17TH & CLAYTON,F
02-NOV-16,1805,B,M,29,2,1,3,GENEVA AVE/PRAGUE ST,H
02-NOV-16,1807,B,M,29,2,1,3,GENEVA AVE/PRAGUE ST,H
02-NOV-16,1810,W,M,60,2,1,2,CABRILLO ST. & 10TH AVE.,G
02-NOV-16,1813,W,M,58,1,1,2,19TH AVE & JUDAH ST,I
02-NOV-16,1818,W,M,28,1,1,2,WALLER ST & PIERCE ST,F
02-NOV-16,1827,H,F,29,1,1,3,SILVER & CAMBRIDGE,C
02-NOV-16,1830,W,M,70,1,1,2,ARGUELLO/LINCOLN,F
02-NOV-16,1837,H,M,44,1,1,2,24TH & ALABAMA,D
02-NOV-16,1840,A,F,46,1,1,2,19TH AVE/SANIAGO ST,I
02-NOV-16,1840,H,M,28,2,1,3,245 GOLDEN GATE AVE,J
02-NOV-16,1850,A,F,33,2,1,2,SILVER & LEDYARD,C
02-NOV-16,1909,B,M,27,2,0,3,121 LEAVENWORTH ST,J
02-NOV-16,1910,W,M,51,2,1,2,BAYSHORE & PAUL,C
02-NOV-16,1940,O,M,66,2,1,2,7TH ST. & MARKET ST.,J
02-NOV-16,1940,W,M,27,1,1,2,280 GOLDEN GATE AVE.,J
02-NOV-16,1950,W,M,38,1,1,3,ROSELYN & TURK ST,F
02-NOV-16,2014,W,M,30,1,1,3,NOE & 15TH ST,F
02-NOV-16,2015,B,M,44,1,1,2,BROAD & CAPITOL,I
02-NOV-16,2035,O,M,42,2,1,2,JERROLD & 3RD STREET,C
02-NOV-16,2110,O,M,33,1,1,2,19TH & NORIEGA ST.,I
02-NOV-16,2114,H,M,26,1,1,2,MISSION ST & 3RD ST,B
02-NOV-16,2150,A,M,38,1,1,2,MARKET ST & 4TH ST ,J
02-NOV-16,2153,W,M,46,1,1,2,PINE AND DIVISADERO STREET,E
02-NOV-16,2200,O,M,24,1,1,2,HYDE ST & EDDY ST,J
02-NOV-16,2205,A,F,28,1,1,2,MARKET ST & 3RD ST,J
02-NOV-16,2205,A,M,21,1,1,3,GEARY ST & VAN NESS AVE,J
02-NOV-16,2205,H,M,32,1,1,3,VALENCIA ST. & MC COPPIN ST.,D
02-NOV-16,2208,A,M,26,1,1,2,OCEAN AVE & 19TH AVE,I
02-NOV-16,2219,W,M,35,1,1,2,1035 MARKET ST,J
02-NOV-16,2219,W,M,56,1,1,2,17TH ST & CORBETT AVE,F
02-NOV-16,2222,H,M,47,1,1,3,POST/KEARNY,B
02-NOV-16,2225,B,M,29,2,1,3,HYDE/MCALLISTER,J
02-NOV-16,2225,H,M,40,1,1,2,GENEVA AVE & LONDON ST,H
02-NOV-16,2228,O,M,22,1,1,2,OFARRELL ST & MASONIC AVE,F
02-NOV-16,2230,H,M,33,2,1,2,CALIFORNIA & 11TH AVE,G
02-NOV-16,2232,B,M,27,1,1,3,23RD ST. & CAPP ST.,D
02-NOV-16,2240,H,M,25,2,1,3,319 10TH ST,B
02-NOV-16,2240,W,M,36,1,1,2,OFARRELL ST & MARKET ST,J
02-NOV-16,2250,H,F,30,1,1,3,MISSION ST & SILVER AVE,H
02-NOV-16,2250,W,M,21,1,1,2,CAPITOL & BROAD ST,I
02-NOV-16,2254,O,M,37,2,1,2,GEARY BLVD & 15TH AVE,G
02-NOV-16,2255,W,M,30,1,1,3,865 MARKET ST,J
02-NOV-16,2258,W,M,29,1,1,3,POLK ST/OLIVE ST,J
02-NOV-16,2300,W,M,53,2,1,2,OAKDALE AVE & PHELPS STREET,C
02-NOV-16,2305,O,M,58,1,1,2,OFARRELL STREET AND MARKET STREET,J
02-NOV-16,2311,W,F,34,1,1,2,CESAR CHAVEZ & FOLSOM,H
02-NOV-16,2325,H,F,21,1,1,2,HARRISON ST AND 16TH ST,D
02-NOV-16,2328,A,F,38,1,1,4,GENEVA AVE & NAPLES ST,H
02-NOV-16,2332,W,M,37,2,1,2,S/B MISSION & 30TH,H
02-NOV-16,2334,W,M,29,1,1,2,ALEMANY/COTTER,H
02-NOV-16,2335,O,F,33,2,2,2,GENEVA AVE & HOWTH ST,H
02-NOV-16,2345,W,F,56,1,1,2,NORIEGA ST. & 29TH AVE.,I
02-NOV-16,2346,B,M,35,1,1,2,BATTERY/PACIFIC,A
02-NOV-16,2350,H,F,30,1,1,3,SUNNYDALE & SAWYER,H
02-NOV-16,2355,H,M,21,1,1,2,PORTOLA & GLENVIEW,D
02-NOV-16,2356,W,F,23,2,1,3,FOLSOM ST AND 7TH ST,B
03-NOV-16,0001,A,M,44,1,1,2,26TH AVE & LINCOLN,G
03-NOV-16,0001,W,M,22,2,1,3,2675 GEARY AVE,G
03-NOV-16,0010,O,M,31,1,1,3,NORIEGA ST. & 30TH AVE.,I
03-NOV-16,0026,A,M,25,1,1,3,BRANNAN ST/6TH ST,B
03-NOV-16,0030,A,F,21,1,1,2,NORIEGA ST. & 33RD AVE.,I
03-NOV-16,0030,O,M,38,1,1,2,MARKET AND BATTERY,A
03-NOV-16,0035,B,M,60,2,1,3,YOSEMITE & KEITH,C
03-NOV-16,0040,H,M,23,2,1,3,WASHINGTON AND GOUGH,E
03-NOV-16,0041,W,F,38,1,1,4,461 6TH AVENUE,G
03-NOV-16,0056,W,M,53,1,1,2,SAN BRUNO & BACON,C
03-NOV-16,0102,H,M,30,2,1,3,LISBON ST & PERSIA AVE,H
03-NOV-16,0126,H,M,17,2,1,3,WILLOW/LARKIN,E
03-NOV-16,0130,A,M,24,2,1,2,RALSTON & RANDOPH ,I
03-NOV-16,0130,B,M,35,1,1,2,FILLMORE AND LOMBARD,E
03-NOV-16,0145,H,M,27,2,1,3,GEARY ST & LEAVENWORTH ST,A
03-NOV-16,0200,H,M,30,1,1,2,766 VALLEJO,A
03-NOV-16,0202,O,M,27,2,1,2,17TH ST/TEMPLE ST,F
03-NOV-16,0210,A,M,29,2,1,2,HURON/ FREDSON,H
03-NOV-16,0220,A,M,42,1,1,2,17TH AND DOUGLASS,F
03-NOV-16,0230,W,M,34,1,1,3,GOLDEN GATE AVE & LARKIN ST,E
03-NOV-16,0245,B,M,33,4,2,1,OLD TUNNEL ROAD & FISH RANCH ROAD,B
03-NOV-16,0253,A,M,52,2,1,2,CAPITOL & SAGAMORE,I
03-NOV-16,0258,B,M,25,4,1,1,"1603 64TH AVE. OAKLAND, CA",B
03-NOV-16,0310,B,F,27,1,1,3,MISSION ST & 24TH ST,D
03-NOV-16,0345,H,F,29,2,1,3,MARKET ST & 16TH ST,F
03-NOV-16,0350,B,F,38,2,1,3,OAK & VAN NESS AVE,E
03-NOV-16,0430,O,M,31,2,1,3,WEBSTER/BAY,E
03-NOV-16,0445,W,M,32,5,1,2,1339 POLK,E
03-NOV-16,0517,B,F,26,1,1,2,GOUGH AND FULTON ST,E
03-NOV-16,0525,A,M,43,2,1,3,MABINI ST & FOLSOM ST,J
03-NOV-16,0648,W,M,23,1,1,2,FULTON & FUNSTON,G
03-NOV-16,0650,W,F,32,1,1,2,BAY ST. & WEBSTER ST.,E
03-NOV-16,0705,W,M,27,1,1,3,DRMM/WASHINGTON,A
03-NOV-16,0709,H,M,41,1,1,2,FILLMORE ST. & BAY ST.,E
03-NOV-16,0722,O,M,32,1,1,2,BAY ST. & BUCHANAN ST.,E
03-NOV-16,0733,W,M,44,1,1,2,FULTON/LYON STREETS,F
03-NOV-16,0734,H,F,38,1,1,2,FULTON ST. & 15TH AVE,G
03-NOV-16,0753,A,M,25,1,1,2,ANZA ST & 12TH AVE,G
03-NOV-16,0757,A,M,71,1,1,2,EGBERT/3RD ST,C
03-NOV-16,0802,H,M,38,5,1,3,25TH/INDIANA,C
03-NOV-16,0805,O,M,34,1,1,2,ANZA ST & 12TH AVE,G
03-NOV-16,0810,O,M,55,1,1,2,4TH ST & MARKET ST,B
03-NOV-16,0810,W,M,50,1,1,2,17TH AVE. & TARAVAL ST.,I
03-NOV-16,0813,A,M,34,1,1,2,HOLLISTER/3RD ST,C
03-NOV-16,0815,H,F,28,1,1,3,16TH ST & VALENCIA ST,D
03-NOV-16,0827,A,M,55,1,1,2,HOLLISTER/3RD ST,C
03-NOV-16,0845,A,M,23,1,1,2,19TH AVE&WINSTON,I
03-NOV-16,0845,W,M,52,1,1,2,LARKIN ST&EDDY ST,J
03-NOV-16,0852,O,M,65,1,1,2,STANYAN AT WALLER,F
03-NOV-16,0859,O,M,32,1,1,2,19TH AVE&WINSTON,I
03-NOV-16,0900,B,F,21,1,1,3,272 TURK ST,J
03-NOV-16,0907,A,F,58,1,1,2,3RD ST & INGERSON,C
03-NOV-16,0907,W,M,54,1,1,2,3RD ST & INGERSON,C
03-NOV-16,0914,H,M,44,1,1,2,LAKE ST & 12TH AVE,G
03-NOV-16,0919,W,F,25,1,1,2,LARKIN AND BROADWAY,E
03-NOV-16,0920,H,M,42,1,1,2,3RD & HOLLISTER,C
03-NOV-16,0924,A,M,27,1,1,2,19TH AVE&WINSTON,I
03-NOV-16,0925,W,M,26,1,1,2,VAN NESS AND BROADWAY ,E
03-NOV-16,0925,W,M,26,1,1,2,VAN NESS AND PACIFIC,E
03-NOV-16,0927,O,M,43,1,1,2,LARKIN AND BROADWAY,E
03-NOV-16,0935,W,F,27,1,1,2,700 FREDRICK,F
03-NOV-16,0940,A,M,52,2,1,2,FREDERICK ST. & WILLARD ST.,F
03-NOV-16,0943,W,M,46,1,1,2,VAN NESS AND BROADWAY,E
03-NOV-16,0945,O,F,48,1,1,2,EUCLID & HEATHER,G
03-NOV-16,0945,W,M,45,2,1,3,MIDDLE DRIVE WEST & MLK DRIVE,G
03-NOV-16,0946,W,M,44,1,1,2,19TH AVE&WINSTON,I
03-NOV-16,0950,O,M,45,1,1,2,CASTRO ST & 19TH ST,D
03-NOV-16,0951,H,F,37,1,1,2,458 MANGELS AVE.,H
03-NOV-16,0955,A,F,26,1,1,2,20TH AVE & TARAVAL ST,I
03-NOV-16,0955,B,M,27,2,1,3,3RD & 24TH ,C
03-NOV-16,0958,W,F,45,1,1,3,19TH @ CASTRO,D
03-NOV-16,1005,W,M,40,1,1,2,VAN NESS AND BROADWAY ,E
03-NOV-16,1011,A,M,57,1,1,2,LARKIN AND BROADWAY,E
03-NOV-16,1011,W,M,65,1,1,2,19TH AVE&WINSTON,I
03-NOV-16,1014,A,M,68,1,1,2,FULTON & STANYAN,G
03-NOV-16,1014,H,M,65,1,1,2,331 MONTEREY BLVD.,H
03-NOV-16,1015,O,M,28,1,1,2,4TH/HOWARD,B
03-NOV-16,1024,B,M,63,1,1,2,19TH AVE&WINSTON,I
03-NOV-16,1025,H,M,27,1,9,1,VAN NESS AND BROADWAY ,E
03-NOV-16,1025,W,M,30,1,1,2,BROADWAY AND POLK,E
03-NOV-16,1030,A,F,30,2,1,3,SFO TERMINAL 2,S
03-NOV-16,1035,A,M,33,1,1,2,483 MONTEREY BLVD.,H
03-NOV-16,1039,O,M,31,1,1,2,FULTON & 40TH AVE,G
03-NOV-16,1043,B,F,49,1,9,2,LAPLAYA/BALBOA,G
03-NOV-16,1045,O,M,36,1,1,2,BROADWAY AND VAN NESS,E
03-NOV-16,1049,A,M,68,1,1,2,FULTON & 36TH AVE,G
03-NOV-16,1050,W,M,65,1,1,2,DORLAND ST & DOLORES ST ,D
03-NOV-16,1053,O,M,33,1,1,2,19TH AVE&WINSTON,I
03-NOV-16,1055,W,F,68,1,1,2,TARAVAL ST. & 18TH AVE.,I
03-NOV-16,1059,W,M,54,1,1,2,458 MONTEREY BLVD.,H
03-NOV-16,1110,H,M,27,1,1,2,FULTON ST & 17TH AVE,G
03-NOV-16,1115,W,M,28,1,1,2,MASON ST & NORTH POINT ST,A
03-NOV-16,1116,W,M,63,1,1,2,418 FLOOD AVE.,H
03-NOV-16,1130,W,M,45,1,1,3,8 TH & BRANNAN,B
03-NOV-16,1133,O,M,25,1,1,2,19TH AVE&WINSTON,I
03-NOV-16,1134,A,M,52,1,1,2,13TH ST. & S. VAN NESS AVE,D
03-NOV-16,1134,O,M,41,1,1,2,315 MONTEREY BLVD.,H
03-NOV-16,1135,O,M,45,1,1,3,BATTERY & BROADWAY,A
03-NOV-16,1149,B,F,32,1,1,3,000 MARTIN L KING DR,F
03-NOV-16,1151,W,F,29,1,1,2,CROSSOVER ST. & FULTON ST.,G
03-NOV-16,1152,W,M,33,1,1,2,FUNSTON AVE & CABRILLO ST,G
03-NOV-16,1156,W,M,69,1,1,2,281 MONTEREY BLVD.,H
03-NOV-16,1159,H,M,74,1,1,2,1740 BRYANT,D
03-NOV-16,1159,H,M,74,1,1,2,BRYANT & 17TH ST,D
03-NOV-16,1200,A,M,29,1,1,2,CROSSOVER ST. & FULTON ST.,G
03-NOV-16,1200,W,M,60,1,1,3,13 TH &BRYANT,B
03-NOV-16,1205,A,M,48,1,1,2,EMBARCADERO & WASHINGTON,A
03-NOV-16,1210,H,F,29,1,1,3,SAN JOSE AVE & ST MARY ST,H
03-NOV-16,1215,H,F,20,1,1,2,7 TH & MISSION,B
03-NOV-16,1217,A,M,67,1,1,2,305 MONTEREY BLVD.,H
03-NOV-16,1218,A,M,36,1,1,3,FELTON/DARTMOUTH,C
03-NOV-16,1221,A,M,65,1,1,2,BRYANT & 17TH ST,D
03-NOV-16,1226,O,M,33,2,1,2,1639 OAK STREET,F
03-NOV-16,1230,H,M,66,1,1,2,INGALLS/UNDERWOOD,C
03-NOV-16,1230,W,M,33,1,1,2,1542 PAGE,F
03-NOV-16,1231,A,M,54,1,1,2,19TH AVE&WINSTON,I
03-NOV-16,1233,A,M,27,1,1,2,2138 SLOAT BLVD,I
03-NOV-16,1240,A,M,29,2,1,2,WISCONSIN ST. & 17TH ST.,B
03-NOV-16,1244,H,F,53,1,1,2,666 MONTEREY BLVD.,H
03-NOV-16,1255,O,M,20,1,1,2,TAMALPAIS & TURK,F
03-NOV-16,1256,O,M,25,1,1,2,BUCKINGHAM&WINSTON,I
03-NOV-16,1300,O,F,58,1,1,3,16TH ST. & KANSAS ST. ,B
03-NOV-16,1300,W,M,70,1,1,2,TURK & MASONIC,F
03-NOV-16,1305,W,M,35,2,1,3,CESAR CHAVEZ ST & SOUTH VANNESS AVE,H
03-NOV-16,1307,B,F,28,1,1,2,MISSION & 16TH ST,D
03-NOV-16,1310,B,M,21,2,1,3,17TH ST & CAPP ST,D
03-NOV-16,1310,B,M,27,2,1,3,GENEAVA & MOSCOW,H
03-NOV-16,1310,H,M,29,5,0,3,MISSION ST & AVALON ST,H
03-NOV-16,1310,W,M,60,1,1,3,T3 DR 3,S
03-NOV-16,1315,H,F,34,1,1,2,FULTON ST & BRODERICK ST,F
03-NOV-16,1317,H,M,21,1,1,2,MISSION & 16TH ST,D
03-NOV-16,1325,H,M,45,1,1,2,CAPP ST & 26TH ST,D
03-NOV-16,1325,O,M,50,1,1,3,UL T3 DR 2,S
03-NOV-16,1327,B,F,40,1,1,2,MISSION & 16TH ST,D
03-NOV-16,1330,W,M,37,1,1,2,PIERCE ST & HAIGHT ST,F
03-NOV-16,1333,H,M,33,1,1,2,MISSION & 16TH ST.,D
03-NOV-16,1337,H,M,22,1,1,2,MISSION & 16TH ST,D
03-NOV-16,1341,A,F,47,2,1,3,DIVISADERO AND PINE ST,E
03-NOV-16,1341,W,M,58,1,1,2,24TH ST & HARRISON ST,D
03-NOV-16,1348,W,F,31,1,1,2,BROADWAY AND POLK,E
03-NOV-16,1351,A,F,64,1,1,2,16TH & MISSION ST.,D
03-NOV-16,1352,W,M,78,1,1,2,19TH AVE&OCEAN,I
03-NOV-16,1355,B,M,41,2,1,3,25TH & MICHIGAN,C
03-NOV-16,1400,H,M,26,1,1,2,CESAR CHAVEZ ST & ALABAMA ST,D
03-NOV-16,1400,O,M,32,1,1,2,POLK AND BROADWAY,E
03-NOV-16,1410,W,F,53,1,1,2,SCOTT ST & ELM,E
03-NOV-16,1410,W,M,42,1,1,3,6TH STREET & STEVENSON ,J
03-NOV-16,1412,B,F,38,1,1,2,19TH AVE&WINSTON,I
03-NOV-16,1415,A,M,54,1,1,3,BAYSHORE & CARROLL,C
03-NOV-16,1420,H,M,43,1,1,2,BROADWAY AND POLK,E
03-NOV-16,1420,W,M,56,1,1,3,POLK/BUSH,A
03-NOV-16,1423,W,M,57,2,1,2,SACRAMENTO & MASON,A
03-NOV-16,1424,B,M,35,2,1,3,CAPP ST/ADAIR,D
03-NOV-16,1430,W,M,42,1,1,2,17TH & VALENCIA,D
03-NOV-16,1431,A,M,79,1,1,2,19TH AVE&OCEAN,I
03-NOV-16,1431,W,F,61,2,1,2,WALLER AT SHRADER,F
03-NOV-16,1433,H,M,35,1,1,2,BROADWAY ST & BUCHANAN ST,E
03-NOV-16,1445,W,M,21,1,1,2,EMBARCADERO & GREEN,A
03-NOV-16,1455,A,M,40,1,1,3,18TH & DANVERS,D
03-NOV-16,1455,H,M,26,2,1,3,24TH ST & CAPP ST,D
03-NOV-16,1455,W,M,35,1,1,2,FULTON & 14TH AVE,G
03-NOV-16,1456,A,M,40,6,1,5,ACTON ST &IRVINGTON ST,H
03-NOV-16,1458,W,F,70,1,1,2,15TH & DOLORES,D
03-NOV-16,1500,H,M,35,1,1,3,SOUTH VAN NESS & 23RD ST,D
03-NOV-16,1500,W,M,40,2,1,3,HAMPSHIRE AT CEASER CHAVEZ,D
03-NOV-16,1505,B,M,22,2,1,3,26TH ST & SHOTWELL ST,D
03-NOV-16,1510,W,M,60,1,1,2,346 LEAVENWORTH ST,J
03-NOV-16,1520,O,M,25,2,1,3,600 LINDEN AT BUCHANAN,E
03-NOV-16,1530,W,M,40,1,1,2,400 BLOCK CASTRO ST,D
03-NOV-16,1535,A,F,27,1,1,2,LOMBARD ST. & TAYLOR ST.,A
03-NOV-16,1540,O,M,29,1,1,2,ANZA ST & 7TH AVE,G
03-NOV-16,1600,W,F,44,1,1,2,BUENA VISTA EAST & BUENA VISTA TERRACE,F
03-NOV-16,1605,O,M,44,1,1,2,GREENWHICH ST. & MASON ST.,A
03-NOV-16,1608,O,M,26,2,1,2,110 MONTGOMERY ST,A
03-NOV-16,1610,A,M,36,1,1,2,STANYAN ST & FREDERICK ST,F
03-NOV-16,1610,O,M,34,2,1,3,965 OAK ST.,F
03-NOV-16,1618,W,F,37,1,1,2,1740 BROADWAY ST,E
03-NOV-16,1620,H,M,25,1,1,2,473 ELLIS,J
03-NOV-16,1624,A,F,23,1,1,2,37 ELK ST,H
03-NOV-16,1625,A,F,29,1,1,2,EUCLID ST & PARKER ST,G
03-NOV-16,1625,W,F,41,1,1,2,730 ASHBURY ST,F
03-NOV-16,1630,B,M,23,2,1,3,1285 EDDY,E
03-NOV-16,1630,W,F,72,1,1,2,SPRUCE ST & EUCLID ,G
03-NOV-16,1635,O,M,24,1,1,2,BATTERY ST. & GREEN ST.,A
03-NOV-16,1635,W,M,27,1,1,2,FREDERICK ST & MASONIC AVE,F
03-NOV-16,1637,A,M,27,1,1,3,GOUGH ST & PACIFIC AVE,E
03-NOV-16,1645,W,M,63,1,1,2,LINCOLN WAY & ARGUELLO AVE,F
03-NOV-16,1652,H,M,33,1,1,2,CASTRO & 20TH,D
03-NOV-16,1654,A,M,43,1,1,2,256 LAGUNA HONDA,F
03-NOV-16,1655,B,M,31,1,1,2,17TH/TEMPLE,F
03-NOV-16,1655,W,M,32,1,1,2,BROADWAY ST. & MONTGOMERY ST.,A
03-NOV-16,1700,A,M,55,2,1,2,18TH ST. & DOLORES ST.,D
03-NOV-16,1701,W,M,53,1,1,2,BROADWAY ST & VAN NESS AVE,E
03-NOV-16,1702,A,F,37,1,1,2,CASTRO & 21ST,D
03-NOV-16,1715,W,F,54,1,1,3,3010 FULTON ST,G
03-NOV-16,1715,W,M,76,1,1,2,DAVIS ST. & BROADWAY ST.,A
03-NOV-16,1718,W,F,32,1,1,2,PACIFIC ST. & VAN NESS AVE.,E
03-NOV-16,1721,O,M,30,1,1,2,UNION & COLUMBUS,A
03-NOV-16,1722,O,M,19,1,0,1,220 HAHN ST,H
03-NOV-16,1725,W,M,27,1,1,2,STANYAN/WALLER,F
03-NOV-16,1730,O,M,38,1,1,2,UNION & COLUMBUS,A
03-NOV-16,1730,O,M,50,2,1,2,550 SOUTH VAN NESS,D
03-NOV-16,1730,W,F,29,2,1,2,42ND AVE & POINT LOBOS,G
03-NOV-16,1730,W,F,66,1,1,2,FREDERICK STREET & ARGUELLO STREET,F
03-NOV-16,1730,W,M,71,7,1,2,JUNIPERO SERRA BL & OCEAN BL,I
03-NOV-16,1735,W,M,55,1,1,2,6TH AVE/IRVING ST,I
03-NOV-16,1736,W,M,29,1,1,2,STANYAN/HAIGHT,F
03-NOV-16,1740,B,M,56,1,1,2,11TH & GEARY,G
03-NOV-16,1740,O,M,30,1,1,3,POLK ST. & PACIFIC AVE.,E
03-NOV-16,1744,W,M,53,2,1,3,2028 POLK ST,E
03-NOV-16,1745,A,M,33,1,1,3,LAKE MERCED BL & SUNSET BL,I
03-NOV-16,1745,W,M,29,1,1,2,CLIFFORD TER & UPPER TER,F
03-NOV-16,1745,W,M,60,2,1,2,BEULAH STREET & STANYAN STREET,F
03-NOV-16,1746,W,M,46,1,1,2,1800 FRANKLIN ST,E
03-NOV-16,1746,W,M,48,1,1,2,UNION & COLUMBUS,A
03-NOV-16,1747,B,M,19,2,1,3,800 MISSOURI,C
03-NOV-16,1755,B,F,28,1,1,3,1735 GENEVA AVE,H
03-NOV-16,1755,B,M,29,2,0,3,LARKIN ST. & GROVE ST. ,J
03-NOV-16,1758,W,M,36,1,1,3,FULTON ST & BRODERICK ST,F
03-NOV-16,1801,H,F,45,1,1,3,STEINER ST AND GROVE ST,E
03-NOV-16,1808,W,M,54,1,1,3,FULTON/6TH,F
03-NOV-16,1809,A,M,57,2,1,3,BROADWAY ST & VAN NESS AVE,E
03-NOV-16,1814,A,F,65,1,1,2,20TH AVE &   KIRKHAM,I
03-NOV-16,1816,B,M,36,1,1,3,1700 PINE ST,E
03-NOV-16,1820,H,F,40,1,1,2,STEINER ST AND FULTON ST,E
03-NOV-16,1823,A,M,25,1,1,2,BROADWAY ST & VAN NESS AVE,E
03-NOV-16,1837,W,M,36,1,1,2,15TH ST & CHURCH ST,D
03-NOV-16,1840,H,F,18,2,1,3,LOMBARD ST. & GOUGH ST.,E
03-NOV-16,1840,W,F,53,1,1,2,BROADWAY ST & POLK ST,E
03-NOV-16,1845,W,F,23,1,1,3,160 PORTOLA DR,D
03-NOV-16,1845,W,M,30,1,1,2,MISSION ST & RUSSIA AVE,H
03-NOV-16,1847,W,M,25,2,1,3,ALEMANY BOULEVARD / GENEVA AVE,H
03-NOV-16,1850,A,F,66,1,1,3,FREDERICK/ARGUELLO,F
03-NOV-16,1856,A,F,20,1,1,2,1800 FRANKLIN ST,E
03-NOV-16,1900,A,F,35,2,1,3,SILVER & YALE,C
03-NOV-16,1900,A,M,20,2,1,2,4596 MISSION ST,H
03-NOV-16,1900,B,M,32,2,0,1,49 DAKOTA,C
03-NOV-16,1902,O,M,33,1,1,2,POLK ST & VALLEJO ST,E
03-NOV-16,1912,W,M,36,1,1,2,FREDERICK/ARGUELLO,F
03-NOV-16,1920,H,M,26,2,1,3,EMBARCADERO ST & BROADWAY ST,A
03-NOV-16,1920,W,M,25,8,1,5,1000 PALOU AVE.,C
03-NOV-16,1927,A,M,50,1,1,2,MONTEREY & DETROIT,H
03-NOV-16,1930,A,M,37,1,1,2,BROADWAY ST & POLK ST,E
03-NOV-16,1940,O,M,53,1,1,2,BATTERY STREET AND BROADWAY STREET,A
03-NOV-16,1946,A,F,37,1,1,2,BROADWAY ST & VAN NESS AVE,E
03-NOV-16,1947,W,F,36,1,1,2,WILLARD/CARL,F
03-NOV-16,1950,W,M,56,2,1,2,ALEMANY BOULEVARD / OCEAN AVE,H
03-NOV-16,2000,W,M,50,1,1,2,5TH/TOWNSEND ST,B
03-NOV-16,2012,W,M,30,1,1,2,5TH STREET/ WEST BOUND ON  TOWNSEND STREET ,B
03-NOV-16,2020,W,F,36,1,1,2,7TH & GEARY,G
03-NOV-16,2020,W,M,34,1,1,2,CARMEL ST & BELVEDERE ST,F
03-NOV-16,2025,A,M,27,1,1,2,14TH AVE & LINCOLN AVE,F
03-NOV-16,2030,B,F,26,2,1,3,15 COMMER,C
03-NOV-16,2034,A,M,23,1,1,2,WEBSTER ST & PINE ST,E
03-NOV-16,2043,B,M,50,1,1,3,3RD ST / QUESADA AVE,C
03-NOV-16,2050,B,M,27,1,0,2,KEITH / LANE,C
03-NOV-16,2055,B,M,46,1,1,2,HOWARD & 5TH ST,B
03-NOV-16,2100,A,M,35,1,1,2,16TH ST & VALENCIA ST,D
03-NOV-16,2119,O,M,43,1,1,2,LARKIN ST & GEARY ST,E
03-NOV-16,2120,W,M,59,1,1,2,969 MARKET ST,J
03-NOV-16,2130,W,M,68,2,1,3,ELLIS ST & FRANKLIN ST,E
03-NOV-16,2135,W,M,53,1,7,2,ULLOA ST. & 25TH AVE.,I
03-NOV-16,2140,W,F,65,2,1,3,MONTEREY BLVD. & EDNA ST.,H
03-NOV-16,2145,O,F,36,1,1,3,SUNNYDALE & REY ST,H
03-NOV-16,2146,B,M,24,2,3,3,LARKIN ST & BROADWAY ST ,A
03-NOV-16,2155,W,M,48,1,1,2,LAKE MERCED / STATE,I
03-NOV-16,2200,W,M,26,1,1,2,PORTOLA ST. & TWIN PEAKS.,D
03-NOV-16,2203,H,F,36,5,1,2,CELL PHONE WAIT LOT,S
03-NOV-16,2205,B,M,38,1,1,3,PIERCE ST & HAIGHT ST,E
03-NOV-16,2207,O,F,25,1,1,3,6TH AVE & KIRKHAM ,F
03-NOV-16,2208,A,F,37,1,1,2,24TH AVE & SANTIAGO,I
03-NOV-16,2210,B,M,63,2,1,3,ARLINGTON ST. & ROANOKE ST.,H
03-NOV-16,2213,H,M,41,2,1,2,RUSSIA AVE.  & PARIS ST.,H
03-NOV-16,2214,W,M,22,1,1,3,GOUGH/BUSH,E
03-NOV-16,2225,W,M,38,1,1,2,BALBOA ST & 12TH AVE,G
03-NOV-16,2230,O,M,38,2,1,2,KEZAR DR & MARTIN LUTHOR KING ,F
03-NOV-16,2230,W,M,31,1,1,3,MARKET ST & COLLINGWOOD ST,D
03-NOV-16,2231,A,M,49,2,1,3,BAYSHORE AVE & WATERLOO ST,C
03-NOV-16,2240,B,F,23,1,1,2,DUBOCE ST & MISSION ST,D
03-NOV-16,2244,H,F,63,1,1,3,FRANCE AVE & MADRID ST,H
03-NOV-16,2248,W,F,25,2,1,2,19TH & SLOAT,I
03-NOV-16,2249,W,F,21,1,1,2,ANZA ST & FUNSTON ST,G
03-NOV-16,2255,W,F,32,1,1,2,17TH ST & URANUS,F
03-NOV-16,2255,W,M,61,1,1,2,BATTERY/BROADWAY,A
03-NOV-16,2256,H,M,35,5,1,2,TRILIAM CNG PUMPS NEAR MILLBREA GATE,S
